,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
316,22195.213,22102.29,22223.293,21988.459,192565.8,120.61241,93.90529,341.0443,21765.057,21823.174,21923.865,441.0957,22083.71,581.99963,2.721213,0.025647277,-97904.03,76.65783,0.016602043
317,22241.494,22127.443,22261.8,22023.24,195768.97,216.57065,146.42923,339.20215,21458.416,21612.05,21803.236,782.8159,22062.584,1033.9753,5.334258,0.04543299,61929.27,76.13323,0.011879572
318,22336.523,22221.145,22364.166,22116.691,193637.8,248.76926,160.47202,331.393,21463.05,21643.172,21854.332,872.7671,22148.379,1159.8759,6.081979,0.050839607,111085.62,76.06127,0.010029368
319,22338.244,22237.785,22362.498,22125.268,192869.86,192.34605,133.74652,335.85,21668.457,21784.959,21956.799,698.78687,22183.658,924.97614,4.628736,0.039988823,18141.836,76.1999,0.013172685
320,22527.334,22441.871,22544.309,22317.768,188712.81,203.50806,142.41385,327.57028,21834.662,21950.27,22149.242,772.3361,22371.91,1008.4723,4.993537,0.04274897,38601.574,76.00708,0.013058606
321,22694.25,22579.25,22752.629,22480.697,180985.44,306.4473,175.60033,297.76077,21771.947,21990.91,22215.125,979.573,22512.793,1322.9081,7.132807,0.05724057,205731.55,76.492836,0.0068212757
322,22760.346,22661.95,22808.072,22552.533,179869.77,268.38388,160.4924,300.42755,21974.838,22143.666,22357.088,890.344,22598.35,1191.5548,6.215937,0.050482634,144539.97,76.43873,0.008822275
323,22713.084,22627.361,22743.48,22508.656,183668.78,210.5674,139.8319,315.111,22067.723,22178.78,22379.254,765.9862,22566.092,1001.8032,4.981533,0.041717444,54118.312,76.234,0.012907248
324,22677.287,22580.426,22711.002,22466.648,185604.81,252.30614,160.30779,314.9166,21882.785,22037.229,22263.002,891.86334,22507.172,1175.097,6.0674515,0.049967177,119785.28,76.072426,0.010450813
325,22663.502,22578.152,22716.756,22463.363,179970.27,178.25113,112.14832,308.38907,22174.44,22256.268,22391.496,561.745,22553.75,767.74146,3.7076516,0.03159892,-11910.203,76.8594,0.012710195
326,22768.46,22696.389,22836.771,22580.236,174181.75,97.54784,60.198097,301.67947,22558.71,22571.547,22648.756,250.37436,22711.416,341.80698,1.3786529,0.012903631,-139445.58,77.56131,0.017173722
327,22569.988,22443.42,22612.393,22350.768,181584.9,-76.80398,-17.469341,339.3198,22682.527,22616.184,22595.775,-169.2048,22518.465,-331.52017,-1.9398216,-0.011406412,-370637.7,77.27943,0.041337475
328,22522.242,22451.264,22569.691,22331.965,181930.88,55.88743,50.020176,322.6184,22356.39,22348.22,22411.479,192.21065,22464.793,233.72014,0.78295434,0.0095178755,-197408.28,77.26289,0.021211235
329,22589.68,22504.285,22642.006,22394.629,178844.08,-40.762867,-4.2021933,325.42236,22661.072,22601.379,22606.01,-108.03236,22560.664,-217.24152,-1.4678884,-0.008295914,-330693.75,77.63268,0.031952016
330,22689.754,22571.537,22769.514,22486.693,172485.66,-76.49792,-39.24644,314.59024,22877.219,22811.72,22769.115,-313.73743,22671.582,-493.5768,-2.638063,-0.018673735,-377236.34,78.34742,0.03466932
331,22609.748,22534.814,22661.473,22420.9,178405.88,-22.270414,5.3007812,321.8635,22643.664,22591.361,22613.535,-51.239456,22579.725,-133.93149,-1.0807433,-0.005419304,-304128.7,77.64917,0.029564286
332,22697.148,22602.521,22762.275,22501.975,175502.83,-27.761293,-5.972261,316.09445,22764.309,22714.686,22720.979,-115.50387,22666.295,-217.43385,-1.3909681,-0.008532155,-310394.8,77.9052,0.03034769
333,22514.342,22441.814,22549.008,22325.238,184718.45,38.303394,46.55514,330.41742,22366.045,22348.635,22426.676,194.12997,22448.37,204.38615,0.62678224,0.008378479,-210017.14,77.11235,0.025316812
334,22599.553,22524.172,22621.678,22404.117,187097.4,96.42523,84.98379,332.36246,22264.229,22283.127,22422.91,434.47336,22495.232,525.76544,2.2773623,0.021321738,-117745.836,76.503815,0.022527197
335,22740.1,22673.453,22774.0,22545.178,179595.44,133.90549,98.020584,313.4243,22346.848,22388.77,22530.428,503.17685,22641.424,649.51715,2.8975174,0.025834272,-72063.59,76.638695,0.017088342
336,22901.936,22843.14,22923.416,22703.37,180704.77,170.44354,127.05687,315.10757,22381.816,22438.217,22639.49,702.0654,22779.986,891.34546,4.1236734,0.035416607,-10087.836,75.96206,0.017011942
337,23027.21,22969.46,23074.432,22833.896,173069.75,163.6287,109.751274,297.72726,22612.387,22656.89,22821.719,582.11273,22933.57,761.70935,3.4455733,0.029140461,-28874.672,76.56413,0.015649082
338,23130.037,23064.729,23183.014,22933.432,171140.73,221.84938,137.07127,288.54565,22585.01,22670.738,22870.416,760.0117,23015.53,1003.39514,4.879865,0.03954291,67898.22,76.457825,0.012304704
339,23108.924,23032.916,23151.047,22902.979,175131.12,297.58728,181.19641,290.83804,22282.953,22443.428,22713.0,1063.4857,22946.574,1380.6658,7.1954184,0.057597578,198982.77,75.856606,0.008985097
340,23322.371,23258.7,23390.621,23125.59,164857.02,264.19427,151.8155,272.04767,22736.39,22841.021,23054.383,857.59235,23210.271,1144.9185,5.7338214,0.045078985,135526.77,76.57002,0.009850112
341,23174.605,23123.924,23207.941,22977.7,173460.7,206.31662,141.6989,297.3428,22624.594,22691.611,22916.48,810.0283,23056.408,1033.9786,4.8846107,0.040366225,47890.15,75.90858,0.015036757
342,23397.346,23339.15,23463.006,23201.055,162684.2,216.91312,128.5938,273.116,22944.455,23008.482,23198.613,721.7298,23303.361,952.68604,4.5283074,0.03586689,60777.633,76.60763,0.01313677
343,23415.574,23333.629,23494.922,23211.941,160216.23,182.8592,99.7051,271.17535,23075.117,23123.744,23267.877,538.9323,23329.97,723.5421,3.400012,0.026580136,7239.4893,77.06624,0.015132719
344,23361.893,23296.164,23422.803,23163.385,164819.67,207.31488,125.53787,278.43076,22913.604,22976.71,23166.768,710.33374,23260.52,926.0602,4.4112496,0.03510796,51638.305,76.5458,0.014444234
345,23306.146,23152.865,23365.598,23064.727,168723.44,97.780365,65.712944,303.77133,23059.229,23086.715,23181.117,366.6432,23180.625,434.53302,2.0409214,0.017625224,-102080.73,76.36237,0.028972965
346,23228.18,23020.445,23266.412,22957.809,178188.72,54.82772,57.173218,334.80646,22991.934,23012.844,23097.084,347.3036,23058.217,352.66245,1.7475181,0.016439583,-143372.22,75.65768,0.045802444
347,23077.135,22821.328,23119.346,22783.695,177151.52,-66.991714,-12.554283,346.59903,23078.896,23057.594,23038.82,-68.52147,22925.129,-235.59486,-1.0929425,-0.0048888433,-321346.03,76.09096,0.06599859
348,22009.184,21576.14,21999.688,21614.205,208485.27,-445.17612,-152.76477,476.22644,22731.621,22541.89,22248.36,-953.11066,21867.137,-1648.8937,-7.5693936,-0.053356174,-786553.7,75.82528,0.28140923
349,22416.525,22108.498,22405.307,22088.379,196064.89,-240.22456,-69.47686,412.5774,22700.273,22601.877,22477.889,-407.653,22262.225,-800.9992,-3.869194,-0.023729008,-543898.94,75.792465,0.12391422
350,22783.818,22518.568,22808.473,22487.607,185024.5,-131.84846,-36.181133,369.22504,22899.2,22847.445,22793.287,-212.07832,22638.133,-467.7035,-2.2480607,-0.013023954,-406942.1,76.17705,0.08058985
351,22677.238,22452.615,22685.533,22397.602,189703.69,-97.188705,-8.172996,374.518,22708.115,22657.56,22644.459,-56.77464,22532.668,-246.47333,-1.342839,-0.0053345202,-364858.78,75.924545,0.069649294
352,22827.729,22643.059,22848.277,22567.516,183945.25,-34.1472,18.485209,352.27798,22755.994,22726.895,22753.635,86.45114,22695.889,-10.184061,-0.27805242,0.002333188,-288980.7,76.0286,0.05045509
353,22830.402,22686.959,22867.248,22594.484,179085.73,-15.946097,18.36516,333.93674,22774.2,22743.041,22771.107,59.997513,22735.66,-9.941838,-0.36328575,0.000988892,-279544.4,76.5767,0.03860598
354,22859.656,22763.146,22900.213,22647.426,174435.67,25.041475,36.358124,316.27267,22744.684,22725.455,22781.41,152.55435,22786.904,146.49474,0.2788163,0.0056920354,-231847.78,76.88081,0.02804606
355,22828.436,22677.488,22880.66,22591.54,175152.66,-50.277225,-9.469459,327.241,22877.666,22832.996,22817.729,-114.80056,22756.527,-239.95824,-1.446705,-0.007860024,-335345.03,77.06449,0.039537456
356,22649.754,22407.666,22690.588,22362.041,181024.69,-189.52126,-71.43434,361.8442,22927.217,22841.32,22721.387,-467.962,22562.184,-798.07043,-3.9356425,-0.026172524,-511731.8,76.780014,0.075099446
357,22522.94,22320.04,22554.125,22248.771,183337.4,-182.0091,-60.720943,364.79105,22791.164,22693.055,22578.822,-422.4871,22454.686,-722.8915,-3.7512305,-0.023964124,-514293.44,76.67915,0.0666413
358,22587.988,22420.273,22630.85,22336.078,180179.56,-138.05673,-45.756577,348.88297,22799.588,22713.129,22628.78,-344.74957,22535.012,-584.3214,-3.143281,-0.01989464,-463336.84,76.97297,0.05221895
359,22512.611,22372.225,22530.783,22270.494,185572.72,-98.664406,-12.645526,357.54608,22605.46,22528.607,22497.514,-139.1908,22441.799,-308.47247,-1.9326898,-0.009628887,-403739.0,76.4926,0.04858324
360,22375.414,22335.633,22414.844,22198.643,181995.94,-47.618786,2.5124223,332.18683,22445.303,22367.828,22378.242,-85.655396,22368.562,-178.86131,-1.4685184,-0.0072074695,-347849.78,77.5193,0.029369878
361,22259.076,22150.48,22292.98,22043.18,186272.11,-150.59515,-47.25426,355.91986,22538.125,22425.514,22344.766,-369.6588,22249.219,-623.9612,-3.447533,-0.0221321,-483306.97,77.39771,0.047718786
362,22023.36,21882.748,22069.719,21796.373,184855.77,-274.67755,-108.12097,366.41614,22592.078,22430.426,22243.973,-741.33997,22048.135,-1170.94,-5.9563255,-0.041984722,-634383.56,78.027504,0.066509984
363,21960.666,21789.184,22016.227,21721.82,184362.61,-330.72818,-134.72975,371.85046,22655.79,22477.406,22243.584,-911.28845,21993.244,-1424.5048,-7.058776,-0.051141977,-698477.3,78.2931,0.0800197
364,21833.398,21685.902,21906.03,21617.668,179892.34,-372.6032,-154.99486,363.6369,22653.123,22452.566,22190.473,-1048.1367,21899.422,-1606.4453,-7.964491,-0.058951966,-739432.56,79.02326,0.079362
365,21738.492,21658.414,21806.281,21559.625,180377.33,-332.4623,-134.54323,358.14554,22490.875,22285.844,22069.215,-912.69037,21820.703,-1396.2358,-7.1477585,-0.05197515,-688251.2,79.066826,0.06404144
366,21804.09,21771.557,21854.28,21644.35,182464.02,-248.02107,-92.56613,352.9189,22355.791,22176.0,22039.152,-646.16113,21872.69,-1003.61554,-5.4355354,-0.037773635,-589237.3,78.62567,0.04907323
367,21938.594,21964.457,21984.818,21811.33,180592.3,-148.18234,-45.144913,335.7465,22265.055,22121.045,22081.703,-360.6223,21998.314,-567.98596,-3.512951,-0.022843212,-462551.12,78.547966,0.033332914
368,22154.076,22160.598,22204.033,22012.508,177618.34,-95.94204,-24.193686,325.34186,22359.178,22249.55,22233.102,-240.45442,22189.52,-380.51022,-2.57132,-0.015768614,-401171.28,78.34911,0.028395833
369,22139.305,22156.117,22198.791,22008.307,174963.58,-81.54164,-20.88619,317.78735,22326.39,22224.117,22212.957,-222.68161,22177.709,-335.70126,-2.3582675,-0.014350174,-377442.53,78.636894,0.025041835
370,22129.297,22158.027,22184.271,22000.613,173768.45,-108.364555,-32.099407,317.94495,22373.85,22255.264,22228.89,-289.05325,22183.73,-436.02115,-2.9236581,-0.01847368,-417941.97,78.666176,0.026642794
371,22206.22,22191.285,22260.791,22051.88,178445.62,10.65127,27.648619,318.90942,22149.113,22107.277,22140.68,49.980316,22192.299,66.58976,-0.2498125,0.0022848279,-255493.17,77.96596,0.019294813
372,22415.52,22380.477,22480.115,22249.77,176159.22,79.553055,58.202564,308.17706,22202.57,22205.074,22274.568,224.51532,22372.305,328.89383,1.173222,0.012573977,-160095.8,77.76302,0.015302756
373,22518.652,22435.371,22574.691,22318.48,182363.94,189.41286,119.34869,312.5037,21967.95,22062.998,22196.74,587.94495,22404.879,820.78406,4.004301,0.03430995,426.34082,76.81114,0.011235099
374,22622.576,22535.094,22690.945,22423.86,178879.12,233.9191,137.08447,300.4531,21970.092,22101.26,22259.633,700.4682,22495.941,985.2898,4.992284,0.041172966,74033.22,76.921196,0.008844081
375,22603.973,22542.074,22682.523,22424.887,172953.27,206.1767,117.62268,290.38263,22067.467,22170.584,22306.059,577.92645,22507.084,841.5529,4.0965567,0.034104742,33597.7,77.54002,0.008775457
376,22682.861,22621.102,22761.041,22501.125,171351.53,198.31029,112.46984,288.08975,22189.297,22280.922,22407.705,546.8731,22593.691,797.64716,3.8293388,0.03196813,16857.102,77.53343,0.00921061
377,22697.209,22626.809,22751.775,22497.582,177135.81,173.26958,110.32627,304.25708,22229.242,22299.299,22421.324,536.617,22603.465,748.3396,3.489895,0.030336507,-32770.984,76.80467,0.012009925
378,22696.395,22633.475,22745.791,22501.082,178191.17,124.32255,87.66629,310.84888,22356.047,22384.875,22490.246,407.1549,22620.158,552.97504,2.368697,0.021831226,-105424.57,76.8376,0.015694218
379,22468.924,22348.732,22481.35,22236.725,189436.3,-73.56035,5.461598,362.4158,22497.447,22422.23,22424.598,-38.62915,22395.27,-167.08974,-1.297093,-0.0045892694,-370301.44,76.29809,0.045636896
380,22416.648,22340.74,22451.496,22215.895,184373.97,-72.612175,-7.3598266,343.0987,22519.857,22435.568,22423.334,-139.21048,22394.516,-273.2599,-1.8607992,-0.009957484,-383106.88,77.15881,0.03606457
381,22351.531,22287.902,22398.525,22164.688,182218.23,-93.70192,-23.123934,338.2532,22528.111,22430.525,22401.781,-234.78859,22349.76,-397.7882,-2.4663363,-0.0151133295,-408052.72,77.63707,0.03564641
382,22306.398,22212.074,22356.17,22104.152,180928.14,-148.28178,-53.503616,342.15067,22605.875,22494.012,22410.895,-409.6869,22311.05,-658.7569,-3.6335237,-0.024194056,-478973.94,77.85731,0.04280399
383,22217.654,22154.123,22270.447,22036.45,180066.11,-150.2438,-53.627243,338.74658,22533.283,22411.938,22337.84,-410.8423,22237.953,-651.0983,-3.676825,-0.024575515,-475882.66,78.127625,0.03984915
384,21595.768,21579.826,21632.785,21446.91,190143.8,-254.98212,-87.71212,369.55438,22162.94,21966.54,21846.266,-611.44745,21667.049,-977.18756,-5.312575,-0.036477085,-589659.75,78.433174,0.053883404
385,21440.531,21344.244,21479.67,21248.055,194287.61,-361.69846,-133.73795,394.0686,22253.193,22021.814,21797.42,-900.02905,21513.785,-1430.244,-7.239059,-0.051875494,-717237.9,78.4449,0.08452667
386,21281.576,21155.928,21314.098,21072.465,199412.8,-409.0833,-149.37222,412.6693,22207.219,21954.639,21691.383,-1001.0941,21356.63,-1601.5608,-7.963926,-0.057580695,-769777.56,78.35281,0.10561453
387,21398.617,21353.531,21463.787,21255.732,187362.98,-354.88535,-139.65106,371.2553,22252.19,22019.123,21814.639,-930.5652,21502.807,-1448.2128,-7.362942,-0.05408318,-691797.4,79.484795,0.07030996
388,20722.48,20687.559,20754.154,20569.4,203999.81,-465.5334,-162.92921,425.5121,21856.35,21537.959,21259.773,-1091.5144,20866.256,-1739.4404,-8.768484,-0.0637942,-817676.0,78.93508,0.110331714
389,20653.951,20660.242,20708.338,20537.71,198609.11,-475.9419,-171.48479,409.9599,21857.94,21527.906,21249.062,-1150.7074,20830.025,-1803.5938,-9.120153,-0.06739809,-819825.1,79.670845,0.09990727
390,20657.125,20748.982,20700.193,20587.537,198919.02,-395.0574,-136.74417,398.0079,21658.77,21347.23,21168.78,-910.39545,20836.477,-1441.682,-7.5938845,-0.05456726,-723012.8,79.573616,0.07257295
391,20595.438,20738.91,20653.965,20565.65,194525.02,-369.77585,-130.42183,381.7654,21569.422,21263.334,21114.02,-867.2052,20795.197,-1353.0925,-7.2463946,-0.05214267,-683655.0,80.14368,0.058533404
392,20648.975,20786.049,20714.553,20618.584,192896.3,-324.07974,-114.813515,373.68698,21509.436,21233.27,21106.111,-769.27936,20828.217,-1189.4058,-6.4445577,-0.045730244,-626991.3,80.15933,0.049047895
393,20717.875,20835.33,20777.336,20672.035,194182.12,-287.16296,-98.4088,374.32016,21464.99,21214.7,21106.281,-669.0875,20869.602,-1039.015,-5.7008686,-0.039520364,-585635.44,79.82648,0.045259226
394,20747.523,20825.549,20803.703,20675.541,197212.66,-162.47717,-42.215256,371.4984,21132.297,20973.379,20929.09,-340.4358,20823.322,-528.63684,-3.1343808,-0.018711353,-429111.84,79.22932,0.030787012
395,20697.236,20822.418,20771.215,20662.678,191463.97,-243.44473,-83.78399,363.4272,21347.814,21125.98,21038.16,-582.41907,20838.523,-882.5542,-4.9362493,-0.033606514,-525601.6,80.07493,0.036120445
396,20247.62,20412.098,20299.209,20226.498,200871.22,-428.6301,-146.80795,402.53784,21388.945,21035.947,20855.205,-973.607,20480.072,-1533.4044,-8.102143,-0.058645777,-747051.6,80.15145,0.07224754
397,20297.895,20484.154,20391.555,20311.674,189112.78,-406.87186,-149.9591,370.22968,21451.719,21109.873,20919.387,-992.52734,20545.746,-1522.8754,-8.115144,-0.060597442,-709658.0,81.34426,0.053803638
398,20339.02,20498.133,20409.645,20324.65,195352.73,-335.24832,-117.91537,379.77902,21254.41,20967.701,20828.893,-787.53424,20535.412,-1213.266,-6.5355997,-0.04614291,-629812.1,80.417915,0.047965303
399,20371.176,20554.676,20487.9,20396.414,184027.34,-236.10425,-92.39828,342.17792,21088.705,20875.94,20779.85,-629.4323,20553.094,-902.50714,-5.006818,-0.03490975,-490142.8,81.477715,0.026747655
400,20816.195,20920.365,20931.26,20793.727,183790.22,-63.33224,-16.73475,328.60776,21009.81,20930.033,20936.22,-191.63232,20880.408,-227.37941,-1.573206,-0.008284045,-275084.94,80.608894,0.01639641
401,20821.986,20936.402,20965.928,20822.098,178520.83,-6.313216,1.8472849,310.98077,20883.066,20851.54,20891.18,-85.43975,20873.2,-32.893593,-0.5460029,-0.0011317241,-185258.95,81.20789,0.011672417
402,20875.135,20956.104,21005.38,20847.584,182027.98,46.648846,32.888546,315.07208,20732.365,20753.045,20825.977,89.54623,20879.81,211.25716,0.7626509,0.009334427,-117162.38,80.58223,0.010310999
403,20843.51,20982.584,21031.148,20882.37,169314.75,58.610226,19.902727,284.76706,20766.773,20793.115,20870.064,18.034004,20890.127,174.25499,0.5566173,0.0061246166,-77446.48,82.23057,0.0072870534
404,20647.604,20793.537,20783.506,20662.008,180482.14,-105.30046,-41.644295,323.18768,21003.2,20887.918,20869.92,-332.7012,20756.727,-419.7322,-2.5605333,-0.016390098,-319100.16,81.382324,0.016860263
405,20741.242,20838.771,20871.34,20721.99,182971.14,29.744345,26.479925,318.6521,20642.707,20649.324,20712.232,51.164124,20760.188,156.8029,0.44864273,0.0072465516,-139346.08,80.64625,0.010667989
406,20755.53,20856.857,20893.982,20741.469,179700.97,67.87007,42.39719,308.45093,20541.543,20587.797,20669.273,141.0008,20762.219,304.45612,1.2227821,0.013061364,-83381.6,80.83229,0.008440434
407,20773.291,20878.193,20928.055,20773.646,179075.81,59.66047,33.98608,306.38492,20614.822,20646.25,20731.824,95.31271,20787.574,245.1833,0.9503464,0.010263945,-86925.31,81.15523,0.008783394
408,20969.773,21063.271,21125.602,20961.865,175814.7,87.78959,45.408722,297.6509,20735.414,20788.602,20887.83,159.61604,20970.006,344.99283,1.4680908,0.013920319,-51603.86,81.11053,0.0077785645
409,21115.012,21202.178,21284.584,21109.71,171247.56,135.67865,64.08447,284.063,20749.49,20846.816,20974.477,267.36646,21096.113,517.4176,2.417528,0.020547772,20692.102,81.3428,0.0059905723
410,21127.57,21161.912,21287.697,21088.08,177915.34,223.54538,116.00145,290.1,20376.727,20580.062,20783.299,576.30554,21026.473,923.272,4.817705,0.038998704,153650.28,80.478714,0.0046010963
411,21146.777,21194.672,21313.879,21119.633,175130.25,202.63487,101.540825,285.9797,20507.809,20683.494,20866.822,489.76303,21068.523,814.88196,4.17877,0.033868536,123526.46,80.84859,0.0048541874
412,21200.92,21246.73,21361.375,21167.943,175076.58,189.70552,95.56247,287.41275,20614.12,20772.375,20942.898,453.72748,21129.412,760.63544,3.8509295,0.031480916,99360.234,80.7439,0.005277315
413,21113.066,21181.691,21256.482,21083.02,177473.72,99.488304,53.97699,300.82587,20828.924,20890.1,20997.035,208.65826,21093.93,400.58768,1.777665,0.016369157,-42500.75,80.65894,0.0081310645
414,21077.477,21135.098,21213.502,21038.863,181249.64,90.07383,52.63996,309.53854,20805.021,20857.795,20964.352,201.76076,21052.158,376.0075,1.6734705,0.015749069,-56804.543,80.38924,0.009133168
415,21242.34,21263.023,21375.785,21177.947,180245.56,189.37122,103.50958,299.49564,20609.377,20769.604,20939.012,499.51627,21151.457,796.3377,4.0413504,0.03371271,86523.16,79.92816,0.0060026776
416,21589.531,21647.832,21767.082,21563.559,162874.84,214.64897,97.52274,261.91187,21015.438,21176.613,21346.307,462.78143,21534.822,807.08765,4.027765,0.031787243,131619.77,81.31344,0.004091226
417,21564.693,21623.682,21731.188,21533.01,165019.45,185.80013,85.695564,268.823,21077.133,21207.47,21356.895,391.72107,21521.283,697.8185,3.3837898,0.027284088,82349.516,81.09723,0.0049041323
418,21557.572,21606.5,21698.11,21505.297,169929.52,141.85838,70.727005,283.3038,21182.082,21268.9,21388.13,302.9483,21523.3,544.4555,2.497581,0.021361334,4179.7363,80.483055,0.006738542
419,21554.068,21604.6,21699.78,21505.738,168474.3,156.8546,76.522026,278.96057,21135.818,21239.62,21366.652,337.40274,21515.389,600.39233,2.8152869,0.02364289,29282.887,80.63195,0.00606585
420,21511.873,21587.988,21669.098,21485.041,165358.39,125.03848,55.699936,274.6877,21225.94,21295.463,21400.838,216.78745,21504.832,445.00043,1.9299408,0.016587801,-13272.615,81.16535,0.0064114556
421,21560.002,21629.713,21703.57,21521.348,167471.42,90.190025,41.31204,282.21005,21373.564,21407.91,21491.826,134.31267,21563.324,308.60654,1.1752865,0.01109531,-71794.125,80.863335,0.008050816
422,21618.936,21639.908,21735.877,21536.611,175753.45,136.86359,76.28816,296.81348,21220.654,21301.857,21420.783,334.41592,21566.145,557.50104,2.5777094,0.022585241,-14766.381,79.6573,0.008092263
423,21659.748,21714.377,21814.533,21617.16,165765.31,152.50409,70.24801,273.54257,21289.27,21378.771,21503.818,300.7194,21630.781,557.93414,2.5719984,0.021252131,23560.28,80.86173,0.0061000017
424,21638.312,21713.66,21805.889,21614.96,162019.1,137.93246,57.416817,266.73203,21344.312,21418.191,21531.225,227.13034,21631.393,471.75006,2.0788064,0.017108917,7238.3984,81.40146,0.0059138513
425,21483.654,21580.252,21611.914,21452.121,168505.28,-21.700373,-10.526406,293.49426,21615.791,21555.943,21573.346,-160.30879,21546.158,-143.7413,-1.2747592,-0.007237584,-237006.36,80.93264,0.012729194
426,21495.236,21610.926,21648.82,21488.525,162882.61,1.2934363,-8.383826,278.95596,21605.803,21561.137,21590.559,-147.59021,21565.621,-90.73273,-1.0001459,-0.0059343497,-194564.77,81.638275,0.010212393
427,21403.764,21562.795,21583.514,21437.74,157493.95,-36.804478,-35.473904,269.30045,21668.127,21590.387,21599.604,-301.14728,21519.256,-289.40445,-2.043804,-0.014802195,-234201.45,82.58199,0.010061997
428,21204.525,21430.133,21389.262,21281.709,155459.11,-203.7044,-110.42833,275.3805,21927.729,21731.629,21657.266,-744.17285,21423.709,-971.8989,-5.5259748,-0.042470574,-449846.06,83.334656,0.016661527
429,21310.732,21463.16,21475.348,21334.438,162766.47,-65.61925,-41.86361,282.45346,21624.25,21525.676,21523.367,-338.1165,21427.5,-371.26352,-2.4463665,-0.017348468,-276836.6,82.1595,0.012344548
430,21519.533,21630.064,21694.445,21522.33,160715.44,66.88651,18.561838,268.82877,21462.855,21469.94,21541.318,5.506468,21562.82,159.3791,0.35810927,0.0038287714,-91669.97,81.921326,0.0074673514
431,21510.383,21605.398,21689.701,21507.531,161582.36,122.52347,47.269367,266.24973,21272.396,21333.482,21440.871,169.22165,21519.62,400.10083,1.6939108,0.01400333,-7181.0386,81.78809,0.005948163
432,21757.043,21842.002,21925.654,21736.467,159289.66,102.806915,36.522316,264.15607,21598.816,21630.248,21720.176,106.3625,21775.85,302.29626,1.1116337,0.009405569,-49085.01,81.56779,0.0068312967
433,21855.217,21903.09,22017.377,21807.896,161510.62,183.99289,82.24352,262.8952,21418.713,21528.672,21669.688,369.96555,21817.309,666.92175,3.1668615,0.025222132,68597.32,80.94859,0.005170772
434,21948.795,21973.207,22112.115,21886.588,162803.45,238.56955,112.34794,261.0587,21319.162,21482.25,21665.459,549.2537,21873.314,908.13513,4.5896525,0.035841756,152884.86,80.5672,0.004238896
435,22021.184,22076.984,22212.69,21989.758,152901.25,244.73166,103.3802,241.31271,21449.754,21610.395,21787.861,495.4888,21973.703,877.6668,4.3754635,0.033165403,171976.94,81.66841,0.0033245771
436,22176.627,22182.49,22341.113,22097.59,158708.08,294.9651,139.44778,249.325,21380.85,21598.512,21811.611,718.7501,22075.543,1136.8066,5.954598,0.04581056,238705.88,80.40131,0.0031481269
437,22267.828,22290.953,22442.436,22199.844,152897.83,291.04077,131.93242,239.14294,21539.8,21741.19,21942.352,669.36346,22187.945,1092.4999,5.6327014,0.042919967,232106.78,80.882996,0.0028988838
438,22240.541,22264.506,22407.227,22169.674,154842.94,263.25876,119.422905,245.0894,21599.512,21770.592,21952.553,591.0423,22171.254,980.2525,4.9477158,0.038017347,183328.55,80.73291,0.0034987829
439,22289.479,22325.508,22457.34,22223.725,151791.28,241.2858,104.98049,241.41626,21750.305,21892.402,22052.744,502.09998,22241.81,869.2566,4.2496405,0.032603465,145358.86,80.98702,0.003718604
440,22302.902,22340.69,22469.566,22237.238,151669.27,228.55722,97.94577,242.16821,21810.621,21937.857,22089.34,459.8756,22262.451,810.7925,3.9032083,0.029952865,123939.06,81.00665,0.0039902143
441,22182.543,22229.127,22333.9,22117.658,157243.25,141.7652,58.535454,259.2245,21922.701,21971.258,22077.273,228.38306,22174.072,462.5686,1.9264998,0.015533392,-14360.974,80.74844,0.0066029774
442,22039.129,22121.541,22180.166,21992.883,158347.88,-1.2661393,-11.614773,271.59604,22159.656,22099.064,22129.297,-169.56183,22101.49,-135.87024,-1.313774,-0.0089749,-223459.94,81.091,0.011771345
443,22117.242,22222.467,22296.736,22103.441,147865.58,51.65617,-2.6654298,245.85023,22174.184,22148.08,22200.76,-116.58209,22185.428,3.917664,-0.5814261,-0.0048531014,-131881.62,82.31284,0.007555617
444,22028.57,22146.416,22204.945,22021.959,149049.84,15.744504,-18.23909,250.48242,22170.404,22119.473,22154.398,-205.70517,22114.486,-134.26534,-1.3193994,-0.010267084,-182671.16,82.34306,0.008652158
445,21902.758,22058.07,22097.422,21930.875,145438.69,-29.118177,-46.424892,245.28133,22191.096,22109.094,22121.012,-365.38483,22029.17,-351.15082,-2.4444613,-0.019529484,-233003.12,83.14206,0.008926093
446,21921.998,22079.357,22098.957,21941.73,147984.38,-121.379814,-83.40535,256.32764,22403.625,22264.598,22237.906,-581.09546,22079.121,-713.5901,-4.2875423,-0.03374259,-366413.4,82.904755,0.0138470605
447,21875.078,22008.39,22046.549,21877.951,151158.44,-24.02407,-33.988,257.1932,22108.246,22032.48,22046.252,-295.61612,21980.496,-277.82233,-2.0683599,-0.015597477,-236459.78,82.36473,0.009968761
448,21251.955,21448.154,21438.111,21314.143,157678.73,-135.08846,-81.009285,275.3298,21794.363,21642.824,21606.076,-564.95966,21426.371,-695.8593,-4.1008773,-0.031176742,-359094.5,83.039986,0.013970439
449,21143.217,21362.455,21337.111,21225.834,157896.88,-191.85223,-106.13384,278.6426,21847.197,21655.168,21594.453,-715.34424,21352.658,-929.05365,-5.2451367,-0.040569726,-426020.44,83.36684,0.016714199
