,close,open,high,low,Volume,MACD,CCI,ATR,BOLL_MID,EMA20,MA10,MTM6,MA5,MTM12,ROC,SMI,WVAD,US Dollar Index,HIBOR
733,22038.286250000016,22077.586250000015,22200.84750000001,21911.021250000013,139541.72,-371.7704119,-134.7790254,388.58,22791.32077,22576.90193,22315.623,-820.86,22017.53,-2026.92,-8.579036274,-0.055497762,-287694.2539,75.01,0.01
734,22038.286250000016,22077.586250000015,22200.84750000001,21911.021250000013,214131.88,-382.5350671,-108.1185153,275.65,22736.48692,22507.72937,22213.815,-657.49,21888.448,-1403.25,-6.034487207000001,-0.035789129,-224739.4063,74.63,0.01
735,22038.286250000016,22077.586250000015,22200.84750000001,21911.021250000013,143157.22,-385.8612777,-77.54119728,210.01,22694.15385,22446.038,22133.649,-636.03,21791.688,-1089.59,-4.74775987,-0.033165221,-384354.4411,74.94,0.01
736,22221.209375000013,22250.653750000012,22347.499375000014,22112.333125000012,178366.08,-392.1134224,-85.68379484,272.23,22650.23308,22380.61914,22048.58,-584.63,21752.894,-1109.53,-4.851746953,-0.029492377,-416300.3633,75.25,0.01
737,22221.209375000013,22250.653750000012,22347.499375000014,22112.333125000012,195602.08,-359.6125851000001,-28.46235321,423.61,22617.95654,22360.74589,22023.738,218.84,21848.232000000004,-489.68,-2.160833091,-0.014933748,-241815.0611,75.58,0.01
738,22221.209375000013,22250.653750000012,22347.499375000014,22112.333125000012,127193.56,-340.4355464,-27.30489394,283.91,22574.81769,22330.36723,21977.107000000004,346.51,21936.684,-568.06,-2.51244702,-0.02019159,-12173.61516,75.3,0.01
739,22221.209375000013,22250.653750000012,22347.499375000014,22112.333125000012,139156.95,-319.9349543,-4.99946906,253.72,22531.06346,22304.7875,21933.685,462.27,21978.922,-358.59,-1.599393766,-0.01262052,-101736.3584,75.02,0.01
740,22221.209375000013,22250.653750000012,22347.499375000014,22112.333125000012,150469.52,-300.2751176000001,13.37173914,215.04,22506.06962,22281.58678,21905.426,210.59,22019.164,-446.9,-1.985509204,0.00489865,-313816.1556,74.68,0.01
741,22221.209375000013,22250.653750000012,22347.499375000014,22112.333125000012,168681.92,-254.57336400000003,90.98412374,402.87,22493.274230000006,22292.68328,21949.925,538.13,22146.956,-97.9,-0.435188478,0.031379447000000005,-252291.0743,74.42,0.01
742,22221.209375000013,22250.653750000012,22347.499375000014,22112.333125000012,153736.34,-186.16129640000003,187.2476416,419.4,22494.16615,22338.18678,22057.446,598.52,22266.66,426.7,3.723208238,0.051424498,-418526.3239,74.24,0.01
