,0
1109,15.314461
1110,15.314461
1111,15.314461
1112,15.314461
1113,15.314461
1114,15.314461
1115,15.314461
1116,15.314461
1117,15.314461
1118,15.314461
1119,15.314461
1120,15.314461
1121,15.314461
1122,15.314461
1123,15.314461
1124,15.314461
1125,15.314461
1126,15.314461
1127,15.314461
1128,15.314461
1129,15.314461
1130,15.314461
1131,15.314461
1132,15.314461
1133,15.314461
1134,15.314461
1135,15.314461
1136,15.314461
1137,15.314461
1138,15.314461
1139,15.314461
1140,15.314461
1141,15.314461
1142,15.314461
1143,15.314461
1144,15.314461
1145,15.314461
1146,15.314461
1147,15.314461
1148,15.314461
1149,15.314461
1150,15.314461
1151,15.314461
1152,15.314461
1153,15.314461
1154,15.314461
1155,15.314461
1156,15.314461
1157,15.314461
1158,15.314461
1159,15.314461
1160,15.314461
1161,15.314461
1162,15.314461
1163,15.314461
1164,15.314461
1165,15.314461
1166,15.314461
1167,15.314461
1168,15.314461
1169,15.314461
1170,15.314461
1171,15.314461
1172,15.314461
1173,15.314461
1174,15.314461
1175,15.314461
1176,15.314461
1177,15.314461
1178,15.314461
1179,15.314461
1180,15.314461
1181,15.314461
1182,15.314461
1183,15.314461
1184,15.314461
1185,15.314461
1186,15.314461
1187,15.314461
1188,15.314461
1189,15.314461
1190,15.314461
1191,15.314461
1192,15.314461
1193,15.314461
1194,15.314461
1195,15.314461
1196,15.314461
1197,15.314461
1198,15.314461
1199,15.314461
1200,15.314461
1201,15.314461
1202,15.314461
1203,15.314461
1204,15.314461
1205,15.314461
1206,15.314461
1207,15.314461
1208,15.314461
1209,15.314461
1210,15.314461
1211,15.314461
1212,15.314461
1213,15.314461
1214,15.314461
1215,15.314461
1216,15.314461
1217,15.314461
1218,15.314461
1219,15.314461
1220,15.314461
1221,15.314461
1222,15.314461
1223,15.314461
1224,15.314461
1225,15.314461
1226,15.314461
1227,15.314461
1228,15.314461
1229,15.314461
1230,15.314461
1231,15.314461
1232,15.314461
1233,15.314461
1234,15.314461
1235,15.314461
1236,15.314461
1237,15.314461
1238,15.314461
1239,15.314461
1240,15.314461
1241,15.314461
1242,15.314461
1243,15.314461
1244,15.314461
1245,15.314461
1246,15.314461
1247,15.314461
1248,15.314461
1249,15.314461
1250,15.314461
1251,15.314461
1252,15.314461
1253,15.314461
1254,15.314461
1255,15.314461
1256,15.314461
1257,15.314461
1258,15.314461
1259,15.314461
1260,15.314461
1261,15.314461
1262,15.314461
1263,15.314461
1264,15.314461
1265,15.314461
1266,15.314461
1267,15.314461
1268,15.314461
1269,15.314461
1270,15.314461
1271,15.314461
1272,15.314461
1273,15.314461
1274,15.314461
1275,15.314461
1276,15.314461
1277,15.314461
1278,15.314461
1279,15.314461
1280,15.314461
1281,15.314461
1282,15.314461
1283,15.314461
1284,15.314461
1285,15.314461
1286,15.314461
1287,15.314461
1288,15.314461
1289,15.314461
1290,15.314461
1291,15.314461
1292,15.314461
1293,15.314461
1294,15.314461
1295,15.314461
1296,15.314461
1297,15.314461
1298,15.314461
1299,15.314461
1300,15.314461
1301,15.314461
1302,15.314461
1303,15.314461
1304,15.314461
1305,15.314461
1306,15.314461
1307,15.314461
1308,15.314461
1309,15.314461
1310,15.314461
1311,15.314461
1312,15.314461
1313,15.314461
1314,15.314461
1315,15.314461
1316,15.314461
1317,15.314461
1318,15.314461
1319,15.314461
1320,15.314461
1321,15.314461
1322,15.314461
1323,15.314461
1324,15.314461
1325,15.314461
1326,15.314461
1327,15.314461
1328,15.314461
1329,15.314461
1330,15.314461
1331,15.314461
1332,15.314461
1333,15.314461
1334,15.314461
1335,15.314461
1336,15.314461
1337,15.314461
1338,15.314461
1339,15.314461
1340,15.314461
1341,15.314461
1342,15.314461
1343,15.314461
1344,15.314461
1345,15.314461
1346,15.314461
1347,15.314461
1348,15.314461
1349,15.314461
1350,15.314461
1351,15.314461
1352,15.314461
1353,15.314461
1354,15.314461
1355,15.314461
1356,15.314461
1357,15.314461
1358,15.314461
1359,15.314461
1360,15.314461
1361,15.314461
1362,15.314461
1363,15.314461
1364,15.314461
1365,15.314461
1366,15.314461
1367,15.314461
1368,15.314461
1369,15.314461
1370,15.314461
1371,15.314461
1372,15.314461
1373,15.314461
1374,15.314461
1375,15.314461
1376,15.314461
1377,15.314461
1378,15.314461
1379,15.314461
1380,15.314461
1381,15.314461
1382,15.314461
1383,15.314461
1384,15.314461
1385,15.314461
1386,15.314461
1387,15.314461
1388,15.314461
1389,15.314461
1390,15.314461
1391,15.314461
1392,15.314461
1393,15.314461
1394,15.314461
1395,15.314461
1396,15.314461
1397,15.314461
1398,15.314461
1399,15.314461
1400,15.314461
1401,15.314461
1402,15.314461
1403,15.314461
1404,15.314461
1405,15.314461
1406,15.314461
1407,15.314461
1408,15.314461
1409,15.314461
1410,15.314461
1411,15.314461
1412,15.314461
1413,15.314461
1414,15.314461
1415,15.314461
1416,15.314461
1417,15.314461
1418,15.314461
1419,15.314461
1420,15.314461
1421,15.314461
1422,15.314461
1423,15.314461
1424,15.314461
1425,15.314461
1426,15.314461
1427,15.314461
1428,15.314461
1429,15.314461
1430,15.314461
1431,15.314461
1432,15.314461
1433,15.314461
1434,15.314461
1435,15.314461
1436,15.314461
1437,15.314461
1438,15.314461
1439,15.314461
1440,15.314461
1441,15.314461
1442,15.314461
1443,15.314461
1444,15.314461
1445,15.314461
1446,15.314461
1447,15.314461
1448,15.314461
1449,15.314461
1450,15.314461
1451,15.314461
1452,15.314461
1453,15.314461
1454,15.314461
1455,15.314461
1456,15.314461
1457,15.314461
1458,15.314461
1459,15.314461
1460,15.314461
1461,15.314461
1462,15.314461
1463,15.314461
1464,15.314461
1465,15.314461
1466,15.314461
1467,15.314461
1468,15.314461
1469,15.314461
1470,15.314461
1471,15.314461
1472,15.314461
1473,15.314461
1474,15.314461
1475,15.314461
1476,15.314461
1477,15.314461
1478,15.314461
1479,15.314461
1480,15.314461
1481,15.314461
1482,15.314461
1483,15.314461
1484,15.314461
1485,15.314461
1486,15.314461
1487,15.314461
1488,15.314461
1489,15.314461
1490,15.314461
1491,15.314461
1492,15.314461
1493,15.314461
1494,15.314461
1495,15.314461
1496,15.314461
1497,15.314461
1498,15.314461
1499,15.314461
1500,15.314461
1501,15.314461
1502,15.314461
1503,15.314461
1504,15.314461
1505,15.314461
1506,15.314461
1507,15.314461
1508,15.314461
1509,15.314461
1510,15.314461
1511,15.314461
1512,15.314461
1513,15.314461
1514,15.314461
1515,15.314461
1516,15.314461
1517,15.314461
1518,15.314461
1519,15.314461
1520,15.314461
1521,15.314461
1522,15.314461
1523,15.314461
