date,time,close,open,high,low,Volume,MACD,CCI,ATR,BOLL_MID,EMA20,MA10,MTM6,MA5,MTM12,ROC,SMI,WVAD,US Dollar Index,HIBOR,open_denoise,high_denoise,low_denoise,close_denoise
2011-12-14,734851,18354.43,18301.05,18476.15,18280.67,120325.36,-56.52739062,-37.31546514,195.48,18691.07577,18678.49941,18847.645,-587.8,18614.26,316.62,1.755312868,-0.034092261,-150979.6931,80.53,0.35,18244.620000000014,18357.6875,18137.477500000005,18280.115000000005
2011-12-15,734852,18026.84,18122.73,18133.94,17895.15,171181.48,-101.72181359999999,-105.75124740000001,459.28,18614.63,18616.43661,18750.103,-1213.74,18398.066000000003,-229.36,-1.256340312,-0.053231577999999995,-215113.5875,80.29,0.35,18244.620000000014,18357.6875,18137.477500000005,18280.115000000005
2011-12-16,734853,18285.39,18025.6,18390.41,18025.6,220949.4,-115.3462554,-73.62872504,364.81,18588.53385,18584.908359999998,18674.603,-822.42,18337.898,296.04,1.645640337,-0.046627447999999995,49638.17639,80.15,0.35,18244.620000000014,18357.6875,18137.477500000005,18280.115000000005
2011-12-19,734856,18070.21,18053.64,18092.35,17821.52,139294.01,-141.8715445,-108.9611932,463.87,18547.496919999998,18535.88947,18563.655,-516.02,18236.808,-932.05,-4.904942886000001,-0.046035762,-65923.52423,80.37,0.35,18244.620000000014,18357.6875,18137.477500000005,18280.115000000005
2011-12-20,734857,18080.2,18044.75,18270.7,18010.26,119653.26,-160.23977340000002,-90.31048194,260.44,18492.57462,18492.490469999997,18477.452,-495.46,18163.414,-960.19,-5.042911411,-0.060308993,68422.66721,79.86,0.35,18244.620000000014,18357.6875,18137.477500000005,18280.115000000005
2011-12-21,734858,18416.45,18462.64,18473.19,18288.65,142447.29,-145.9813798,-34.781720799999995,392.99,18456.72885,18485.248519999997,18395.039,-30.72,18175.818,-763.24,-3.9794178110000002,-0.036182064,-79153.60782,79.99,0.35,18244.620000000014,18357.6875,18137.477500000005,18280.115000000005
2011-12-22,734859,18378.23,18356.87,18388.01,18238.38,90385.84,-136.1955571,-38.60190077,178.07,18434.31846,18475.05628,18322.081000000002,23.8,18246.096,-564.0,-2.977474141,-0.011191081,5348.229087,79.95,0.35,18244.620000000014,18357.6875,18137.477500000005,18280.115000000005
2011-12-23,734860,18629.17,18589.68,18636.75,18539.59,96540.44,-106.9585101,23.40996018,258.52,18427.07615,18489.733780000002,18326.375,602.33,18314.852,-611.41,-3.177710859,0.002872377,37668.89404,79.99,0.35,18244.620000000014,18357.6875,18137.477500000005,18280.115000000005
2011-12-28,734865,18518.67,18621.5,18621.5,18461.97,86267.32,-91.64790632,16.47636159,167.2,18428.131540000002,18492.48961,18320.676,438.47,18404.543999999998,-589.14,-0.306799328,0.0038609679999999998,-33105.53209,80.5,0.35,18663.498750000013,18735.477500000008,18514.555000000008,18653.48625000001
2011-12-29,734866,18397.92,18329.61,18409.12,18293.81,120522.43,-88.24047704,-14.03383495,224.86,18434.74962,18483.48298,18315.751,-18.53,18468.088,-188.31,-0.266978621,0.002363854,151817.2555,80.36,0.35,18663.498750000013,18735.477500000008,18514.555000000008,18653.48625000001
2011-12-30,734867,18434.39,18489.04,18506.27,18415.85,83715.48,-81.65596148,35.09475604,108.35,18441.78038,18478.80746,18323.747,56.16,18471.676,-141.27,0.43564414700000004,0.022108136,-13383.6946,80.22,0.35,18663.498750000013,18735.477500000008,18514.555000000008,18653.48625000001
2012-01-03,734871,18877.41,18770.64,18886.12,18724.17,124758.03,-40.22597395,171.71144009999998,451.73,18480.74115,18516.76961,18408.804,499.18,18571.512,430.24,2.849339369,0.031361294,55351.73383,79.65,0.06,18663.498750000013,18735.477500000008,18514.555000000008,18653.48625000001
2012-01-04,734872,18727.31,18970.6,18970.6,18687.94,116924.12,-19.28195552,147.5415849,282.66,18511.210769999998,18536.821069999998,18452.996,98.14,18591.14,372.88,3.885705981,0.035087794,-60354.73311,80.08,0.06,18663.498750000013,18735.477500000008,18514.555000000008,18653.48625000001
2012-01-05,734873,18813.41,18753.38,18821.09,18723.28,103542.69,4.215289178,114.97156799999999,97.81,18554.43885,18563.16287,18527.316000000003,184.24,18650.088,786.57,2.8876605860000004,0.038972732999999996,-13659.517969999999,80.91,0.06,18663.498750000013,18735.477500000008,18514.555000000008,18653.48625000001
2012-01-06,734874,18593.06,18784.86,18784.86,18506.58,143406.89,4.998996116,56.99719602,306.83,18575.79462,18566.01022,18578.602,-36.11,18689.116,307.67,2.893436214,0.009498705,96877.37852,81.27,0.06,18663.498750000013,18735.477500000008,18514.555000000008,18653.48625000001
2012-01-09,734877,18865.72,18588.36,18884.26,18302.84,138095.17,27.30669818,63.56844133,581.42,18599.23769,18594.55401,18623.529,347.05,18775.381999999998,795.51,4.344642205,0.025839989,224705.7881,80.98,0.06,18663.498750000013,18735.477500000008,18514.555000000008,18653.48625000001
2012-01-10,734878,19004.28,18948.12,19086.53,18858.57,199481.52,55.52627446,134.10705,227.96,18638.27346,18633.575530000002,18686.134,606.36,18800.756,924.08,3.1918746560000004,0.019738185,220497.7369,80.87,0.06,19265.98375000001,19393.78500000001,19184.78375000001,19340.730000000018
2012-01-11,734879,19151.94,19071.9,19175.85,18983.14,203732.62,88.78199633,151.62788569999998,192.71,18644.03038,18682.943580000003,18738.411,717.55,18885.682,735.49,4.2099266360000005,0.03306558,259192.7989,81.29,0.06,19265.98375000001,19393.78500000001,19184.78375000001,19340.730000000018
2012-01-12,734880,19095.38,19112.76,19261.29,19050.95,179158.24,109.31337959999999,138.8008465,210.34,18646.14538,18722.22324,18796.082,368.07,18942.076,717.15,2.50258063,0.036525065,284033.1306,80.84,0.06,19265.98375000001,19393.78500000001,19184.78375000001,19340.730000000018
2012-01-13,734881,19204.42,19232.21,19232.21,19073.18,201846.52,132.85183229999998,124.42613370000001,159.03,18647.096540000002,18768.14674,18876.732,391.01,19064.348,575.25,3.087899246,0.040096499,148617.1859,81.45,0.06,19265.98375000001,19393.78500000001,19184.78375000001,19340.730000000018
2012-01-16,734884,19012.2,19070.74,19070.74,18985.75,135484.59,134.4458697,72.03653624,218.67,18649.78769,18791.3899,18934.513,419.14,19093.644,493.53,2.056076572,0.007089658,58535.327379999995,81.44,0.06,19265.98375000001,19393.78500000001,19184.78375000001,19340.730000000018
2012-01-17,734885,19627.75,19198.09,19640.28,19173.29,259020.36,183.26631650000002,165.32251680000002,628.08,18664.67885,18871.04325,19009.547,762.03,19218.338,1229.83,5.98898301,0.045875865,364903.5357,81.12,0.06,19265.98375000001,19393.78500000001,19184.78375000001,19340.730000000018
2012-01-18,734886,19686.92,19651.59,19726.84,19577.07,194720.08,224.1475633,169.0761389,149.77,18686.95231,18948.7458,19105.508,682.64,19325.334,1252.53,7.0062267910000005,0.044370069000000005,489685.1317,80.48,0.06,19265.98375000001,19393.78500000001,19184.78375000001,19340.730000000018
2012-01-19,734887,19942.95,19842.46,19956.54,19776.32,249747.72,274.0466875,181.6102049,269.62,18739.13385,19043.43191,19218.462,791.01,19494.848,1065.54,8.183400698,0.067687579,554019.0515,80.05,0.06,19265.98375000001,19393.78500000001,19184.78375000001,19340.730000000018
2012-01-20,734888,20110.37,20161.72,20161.72,19927.88,196638.84,323.3738453,171.13069009999998,233.84,18798.16115,19145.04506,19370.193,1014.99,19676.038,1383.06,7.385257146,0.061890955,477980.809,80.14,0.06,20670.945625000015,20535.317500000005,20306.463750000014,20428.98500000001
2012-01-26,734894,20439.14,20453.47,20453.47,20301.59,204161.1,384.5619736,167.3336024,343.1,18874.775380000003,19268.2922,19527.535,1343.76,19961.426,1625.73,9.140821613,0.070201584,527458.7467,79.4,0.06,20670.945625000015,20535.317500000005,20306.463750000014,20428.98500000001
2012-01-27,734895,20501.67,20443.46,20590.8,20384.05,180972.5,433.1070659,141.1533437,206.75,18957.36154,19385.75675,19677.273999999998,1406.29,20136.21,1908.61,9.474719007000001,0.065835125,421067.7523,78.83,0.06,20670.945625000015,20535.317500000005,20306.463750000014,20428.98500000001
2012-01-30,734898,20160.41,20518.0,20518.0,20144.95,213667.12,438.9822571,95.42791419,373.05,19039.421919999997,19459.53325,19778.121,955.99,20230.908,1294.69,7.159786557,0.052827795,207733.1339,79.08,0.06,20670.945625000015,20535.317500000005,20306.463750000014,20428.98500000001
2012-01-31,734899,20390.49,20326.49,20465.89,20219.27,238677.96,456.9366404,90.71349713,305.48,19120.38731,19548.1958,19907.631999999998,1378.29,20320.416,1386.21,9.667209162999999,0.058167803,253385.4069,79.28,0.06,20670.945625000015,20535.317500000005,20306.463750000014,20428.98500000001
2012-02-01,734900,20333.37,20394.67,20534.22,20269.51,149948.84,461.2396286,81.13639362,264.71,19207.43192,19622.974290000002,20020.527,705.62,20365.016,1181.43,7.779453951,0.064975457,254315.4051,78.91,0.04,20670.945625000015,20535.317500000005,20306.463750000014,20428.98500000001
2012-02-02,734901,20739.45,20638.96,20761.7,20564.97,210006.8,491.7484697,106.0266519,428.33,19309.710769999998,19729.30531,20193.252,1052.53,20425.078,1644.07,9.130416938,0.053603157,348684.4454,78.99,0.04,20670.945625000015,20535.317500000005,20306.463750000014,20428.98500000001
2012-02-03,734902,20756.98,20680.71,20796.74,20639.49,166327.35,511.4458414,98.98676152,157.25,19399.73115,19827.17909,20306.175,814.03,20476.14,1552.56,8.380560925,0.051551815,390118.9925,78.94,0.04,20670.945625000015,20535.317500000005,20306.463750000014,20428.98500000001
2012-02-06,734905,20709.94,21015.55,21015.55,20633.13,190086.44,517.2973337000001,96.8218822,382.42,19489.41231,19911.25156,20408.477,599.57,20586.046000000002,1697.74,8.455238911,0.037034872999999996,293818.1543,79.03,0.04,20670.945625000015,21037.14375000001,20743.83000000001,20923.99000000001
2012-02-07,734906,20699.19,20808.05,20881.85,20649.27,151925.77,515.1291601,84.31457616,232.58,19569.028459999998,19986.293319999997,20484.101000000002,538.78,20647.786,1071.44,7.783468597000001,0.028446523999999997,151310.8299,78.52,0.04,20670.945625000015,21037.14375000001,20743.83000000001,20923.99000000001
2012-02-08,734907,21018.46,20827.89,21023.33,20755.73,173916.86,533.0288628000001,114.97096189999999,324.14,19665.17423,20084.59491,20574.91,627.97,20784.804,1331.54,10.55248735,0.027562437999999998,325762.6277,78.61,0.04,20670.945625000015,21037.14375000001,20743.83000000001,20923.99000000001
2012-02-09,734908,21010.01,20922.29,21053.06,20787.84,220807.08,540.3043692000001,107.9120875,265.22,19765.63923,20172.72968,20631.997,676.64,20838.916,1067.06,7.042376227999999,0.024195134,316543.1391,78.59,0.04,20670.945625000015,21037.14375000001,20743.83000000001,20923.99000000001
2012-02-10,734909,20783.86,20986.25,21002.33,20703.79,199787.66,521.8067818,71.84833004,306.22,19856.00346,20230.93256,20660.216,44.41,20844.292,673.49,5.571922881,0.029996834,281739.0375,79.02,0.04,20670.945625000015,21037.14375000001,20743.83000000001,20923.99000000001
2012-02-13,734912,20887.4,20718.8,20969.8,20673.96,151554.75,509.6274551,66.88492632,295.84,19933.31077,20293.453269999998,20732.915,130.42,20879.784,448.26,4.735758752,0.02378994,304562.1047,79.01,0.04,20670.945625000015,21037.14375000001,20743.83000000001,20923.99000000001
2012-02-14,734913,20917.83,20845.24,20947.95,20813.53,117451.21,496.7049916,75.18709536,134.42,20017.56154,20352.917719999998,20785.648999999998,207.89,20923.512,416.16,4.0151424360000005,0.027940757000000004,466829.4393,79.38,0.04,20670.945625000015,21037.14375000001,20743.83000000001,20923.99000000001
2012-02-15,734914,21365.23,20993.58,21403.28,20933.39,203876.2,516.6101272,166.6832177,485.45,20115.708459999998,20449.328419999998,20888.835,666.04,20992.866,1204.82,5.976168143,0.029289645,562204.4216,79.64,0.04,20670.945625000015,21037.14375000001,20743.83000000001,20923.99000000001
2012-02-16,734915,21277.28,21266.51,21317.72,21157.55,154801.37,519.3020696000001,147.571046,207.68,20218.94769,20528.18095,20942.618000000002,258.82,21046.32,886.79,4.349037223,0.024453314,523469.3594,79.37,0.04,21347.574375000007,21445.038125000014,21190.245000000014,21314.156250000004
2012-02-17,734916,21491.62,21503.59,21546.73,21381.69,159026.27,532.5915165,183.4148945,269.45,20319.94385,20619.93705,21016.082000000002,481.61,21187.872000000003,1158.25,5.696301202999999,0.036371386,427317.3972,79.42,0.04,21347.574375000007,21445.038125000014,21190.245000000014,21314.156250000004
2012-02-20,734919,21424.79,21760.34,21760.34,21393.48,185526.04,531.6028893,159.089303,366.86,20413.040380000002,20696.58971,21087.567000000003,640.93,21295.35,685.34,3.304523505,0.03386731,272428.7553,78.99,0.04,21347.574375000007,21445.038125000014,21190.245000000014,21314.156250000004
2012-02-21,734920,21478.72,21434.31,21480.34,21221.39,154715.59,529.0722795,98.03246282,258.95,20502.531919999998,20771.07831,21165.52,591.32,21407.528,721.74,3.477095416,0.021428651,334234.5781,79.1,0.04,21347.574375000007,21445.038125000014,21190.245000000014,21314.156250000004
2012-02-22,734921,21549.28,21339.02,21569.74,21302.19,137726.38,526.6890122,97.90771418,267.55,20596.91269,20845.192759999998,21218.602000000003,631.45,21444.338,839.34,4.052836463999999,0.025024966000000003,535789.8691,79.2,0.04,21347.574375000007,21445.038125000014,21190.245000000014,21314.156250000004
2012-02-23,734922,21380.99,21356.53,21428.5,21325.56,112557.12,505.39478269999995,63.76987795,223.72,20680.62692,20896.22106,21255.7,15.76,21465.08,681.8,3.2938486960000004,0.02792808,324220.1056,78.65,0.04,21347.574375000007,21445.038125000014,21190.245000000014,21314.156250000004
2012-02-24,734923,21406.86,21438.97,21468.93,21292.4,138634.24,485.01548859999997,58.19836584,176.53,20772.72923,20944.85334,21318.0,129.58,21448.127999999997,388.4,1.8478994180000001,0.024266053,253069.6702,78.39,0.04,21347.574375000007,21445.038125000014,21190.245000000014,21314.156250000004
2012-02-27,734926,21217.86,21381.66,21589.02,21076.52,161098.2,448.44464000000005,26.68120543,512.5,20833.88731,20970.85398,21351.046000000002,-273.76,21406.742000000002,207.85,0.989290343,0.014140446000000001,62322.71637,78.58,0.04,21347.574375000007,21445.038125000014,21190.245000000014,21314.156250000004
2012-02-28,734927,21568.73,21303.39,21583.07,21273.99,161444.24,442.67141519999996,73.87031928,365.21,20906.264619999998,21027.79455,21416.136000000002,143.94,21424.744,784.87,3.776343759,0.009434955,244100.7171,78.23,0.04,21347.574375000007,21445.038125000014,21190.245000000014,21314.156250000004
2012-02-29,734928,21680.08,21643.85,21716.76,21525.91,155739.41,441.9861659,115.1495544,190.85,20973.07731,21089.91698,21447.621,201.36,21450.904,792.68,3.795015177,0.018579267,292928.2638,78.8,0.04,21347.574375000007,21445.038125000014,21190.245000000014,21314.156250000004
2012-03-01,734929,21387.96,21578.19,21641.14,21338.29,137772.4,413.10939039999994,47.23058677,341.79,21022.21538,21118.302030000003,21458.689,-161.32,21452.298,470.13,2.247508465,-0.004823275,155436.5063,78.8,0.03,21347.574375000007,21445.038125000014,21190.245000000014,21314.156250000004
2012-03-02,734930,21562.26,21618.15,21623.24,21531.93,159240.47,399.6816103,95.3427095,235.28,21065.41231,21160.583740000002,21465.752999999997,181.27,21483.377999999997,197.03,0.9221992929999999,0.006375491,262779.1904,79.43,0.03,21347.574375000007,21445.038125000014,21190.245000000014,21314.156250000004
2012-03-05,734933,21265.31,21518.03,21578.76,21230.61,125536.16,360.9181744,-45.55505012,348.15,21094.78308,21170.55767,21449.805,-141.55,21492.868,-11.97,-0.056257191,-0.009935881,109714.271,79.35,0.03,21347.574375000007,21445.038125000014,21190.245000000014,21314.156250000004
2012-03-06,734934,20806.25,21173.74,21173.74,20789.36,394057.52,289.8147626,-273.31744910000003,475.95,21119.62308,21135.8617,21382.557999999997,-411.61,21340.372000000003,-685.37,-3.1890104139999997,-0.034480502,-232303.7311,79.83,0.03,21347.574375000007,21445.038125000014,21190.245000000014,21314.156250000004
2012-03-07,734935,20627.78,20521.96,20732.87,20521.96,221184.96,216.56730589999998,-278.0270613,284.29,21128.74962,21087.47297,21290.408,-940.95,21129.912,-797.01,-3.720036462,-0.035228023,-228600.2801,79.68,0.03,21347.574375000007,21445.038125000014,21190.245000000014,21314.156250000004
2012-03-08,734936,20900.73,20722.95,20909.71,20681.09,159231.98,178.4854831,-143.0389986,281.93,21150.57115,21069.68792,21242.382,-779.35,21032.466,-577.99,-2.690989035,-0.023643355,-185450.6799,79.13,0.03,21347.574375000007,21445.038125000014,21190.245000000014,21314.156250000004
2012-03-09,734937,21086.0,20930.93,21209.79,20917.68,139987.99,161.3946477,-58.08362934,309.06,21163.9,21071.24145,21210.296000000002,-301.96,20937.214,-463.28,-2.149863012,-0.0062145759999999994,40770.6869,79.97,0.03,21269.812500000015,21361.24125000001,20873.438125000015,20983.489375000012
2012-03-12,734940,21134.18,21073.59,21170.55,20924.36,113019.08,150.0085556,-47.71185231,246.19,21178.40769,21077.2356,21201.928,-428.08,20910.988,-246.81,-1.154343181,-0.020147222,139695.3597,79.9,0.03,21269.812500000015,21361.24125000001,20873.438125000015,20983.489375000012
2012-03-13,734941,21339.7,21279.41,21427.12,21261.32,136078.35,155.77308680000002,26.72252153,292.94,21202.629230000002,21102.23221,21179.025,74.39,21017.678,-67.16,-0.31373120600000004,-0.015700127,65323.62896,80.13,0.03,21269.812500000015,21361.24125000001,20873.438125000015,20983.489375000012
2012-03-14,734942,21307.89,21564.21,21638.32,21263.02,192452.32,155.9767157,42.6001381,375.3,21226.04077,21121.81867,21141.806,501.64,21153.7,90.03,0.42431234799999995,-0.003743695,-139146.9093,80.54,0.03,21269.812500000015,21361.24125000001,20873.438125000015,20983.489375000012
2012-03-15,734943,21353.53,21323.06,21368.48,21162.17,132081.87,157.9995393,15.13372836,206.31,21238.92808,21143.88641,21138.362999999998,725.75,21244.26,-215.2,-0.997740711,-0.00968034,15802.879640000001,80.25,0.03,21269.812500000015,21361.24125000001,20873.438125000015,20983.489375000012
2012-03-16,734944,21317.85,21350.25,21438.62,21253.39,153700.97,154.93754019999997,25.74421766,185.23,21250.76808,21160.45437,21113.922000000002,417.12,21290.63,-362.23,-1.6707964180000001,0.002464601,-97453.58956000001,79.78,0.03,21269.812500000015,21361.24125000001,20873.438125000015,20983.489375000012
2012-03-19,734947,21115.29,21454.01,21454.01,21075.38,135063.3,134.6142357,-2.89863454,378.63,21263.51538,21156.153,21098.92,29.29,21286.852000000003,-272.67,-1.274876145,0.01463584,-281706.8118,79.47,0.03,21269.812500000015,21361.24125000001,20873.438125000015,20983.489375000012
2012-03-20,734948,20888.24,21183.04,21183.04,20786.69,170792.52,99.04510263,-66.17705129999999,396.35,21263.54769,21130.63748,21107.119,-245.94,21196.56,-674.02,-3.1259246480000002,0.012469217,-569991.838,79.62,0.03,21269.812500000015,21361.24125000001,20873.438125000015,20983.489375000012
2012-03-21,734949,20856.63,20948.13,20993.48,20756.03,151232.03,67.52723370000001,-77.97403667,237.45,21261.19385,21104.541530000002,21130.004,-483.07,21106.307999999997,-408.68,-1.921815389,-0.002109974,-638677.2439,79.61,0.03,20778.67000000001,20853.802500000016,20873.438125000015,20983.489375000012
2012-03-22,734950,20901.56,20886.12,20978.49,20801.79,117360.62,45.64836506,-62.08154954,176.7,21243.360380000002,21085.20995,21130.087000000003,-406.33,21015.914,95.31,0.458083509,-0.008747036,-616888.4665,79.68,0.03,20778.67000000001,20853.802500000016,20873.438125000015,20983.489375000012
2012-03-23,734951,20668.8,20740.56,20742.7,20596.89,157109.05,9.418842729,-115.0792565,304.67,21219.957309999998,21045.55186,21088.367000000002,-684.73,20886.104,41.02,0.198858045,-0.022020252999999997,-524517.1120000001,79.32,0.03,20778.67000000001,20853.802500000016,20873.438125000015,20983.489375000012
2012-03-26,734954,20668.86,20672.37,20776.36,20580.72,143306.17,-19.06866157,-99.40374625,195.64,21188.31269,21009.67645,21041.835,-648.99,20796.818,-231.87,-1.109387088,-0.031436242999999996,-553621.9532,78.92,0.03,20778.67000000001,20853.802500000016,20873.438125000015,20983.489375000012
2012-03-27,734955,21046.91,20921.8,21063.38,20896.19,153109.31,-11.01278989,-14.09948371,394.52,21173.77885,21013.2225,21012.556,-68.38,20828.552,-39.09,-0.185383667,-0.012248045,-547283.9567,79.15,0.03,20778.67000000001,20853.802500000016,20873.438125000015,20983.489375000012
2012-03-28,734956,20885.42,20959.98,20989.58,20798.09,150276.23,-17.45810079,-53.07970841,248.82,21150.959619999998,21001.05083,20970.308999999997,-2.82,20834.31,-248.76,-1.177050636,-0.021921902000000004,-632541.8141,79.17,0.03,20778.67000000001,20853.802500000016,20873.438125000015,20983.489375000012
2012-03-29,734957,20609.39,20720.34,20720.34,20527.26,167152.49,-44.32838026,-118.71859620000001,358.16,21114.81,20963.7498,20895.895,-247.24,20775.876,-730.31,-3.42230678,-0.033233183,-703376.0955,79.11,0.03,20778.67000000001,20853.802500000016,20873.438125000015,20983.489375000012
2012-03-30,734958,20555.58,20380.06,20566.09,20374.03,190526.76,-69.16796240000001,-128.1235627,235.36,21083.06346,20924.876490000002,20819.668,-345.98,20753.232,-752.31,-3.530663993,-0.026507332,-477768.7382,78.95,0.03,20778.67000000001,20853.802500000016,20873.438125000015,20983.489375000012
2012-04-02,734961,20522.26,20662.97,20662.97,20417.69,107339.25,-90.49894029999999,-105.68219540000001,245.28,21049.040380000002,20886.532059999998,20760.365,-379.3,20723.912,-831.27,-3.6870379939999998,-0.017520863,-677943.3174,78.88,0.0267,20620.245000000014,20715.564375000013,20509.100000000013,20634.274375000008
2012-04-03,734962,20790.98,20704.15,20816.09,20588.2,137178.17,-84.74356468,-43.23878031,293.83,21032.621919999998,20877.43186,20750.639,-110.58,20672.726000000002,-526.87,-2.4259089,-0.00314768,-655240.8639,79.36,0.0267,20620.245000000014,20715.564375000013,20509.100000000013,20634.274375000008
2012-04-05,734964,20593.0,20479.27,20670.2,20404.15,140687.82,-95.06190499,-84.92008114,386.83,20995.09385,20850.343119999998,20724.276,-75.8,20614.242,-522.29,-3.56161253,-0.014762533999999999,-508560.83700000006,80.06,0.0267,20620.245000000014,20715.564375000013,20509.100000000013,20634.274375000008
2012-04-10,734969,20356.24,20387.43,20472.96,20297.39,124382.36,-120.9495858,-130.90727009999998,295.61,20944.176919999998,20803.28568,20669.744,-529.18,20563.612,-532.0,-2.546887627,-0.01512231,-433187.7482,79.86,0.0267,20620.245000000014,20715.564375000013,20509.100000000013,20634.274375000008
2012-04-11,734970,20140.67,20092.96,20188.56,20035.68,129142.0,-157.0500812,-194.0197647,320.56,20896.204230000003,20740.17942,20616.931,-468.72,20480.63,-715.96,-3.43276934,-0.025554868999999997,-301759.8338,79.75,0.0267,20620.245000000014,20715.564375000013,20509.100000000013,20634.274375000008
2012-04-12,734971,20327.32,20179.72,20360.48,20138.02,153583.62,-168.6547419,-117.687453,222.46,20848.70654,20700.859480000003,20582.777,-228.26,20441.642,-574.24,-2.7473547430000003,-0.034189817000000004,176883.6534,79.34,0.0267,20620.245000000014,20715.564375000013,20509.100000000013,20634.274375000008
2012-04-13,734972,20701.04,20640.5,20719.04,20574.35,207105.16,-146.0122995,20.71326865,391.72,20827.00385,20700.876669999998,20548.19,108.04,20423.654,32.24,0.155983898,-0.008828168,152563.6296,79.88,0.0267,20620.245000000014,20715.564375000013,20509.100000000013,20634.274375000008
2012-04-16,734975,20610.64,20516.09,20625.45,20514.09,503628.32,-133.8199324,-0.880981803,186.95,20819.48038,20692.2827,20520.712,17.64,20427.182,-58.22,-0.281679783,6.0599999999999996e-05,456345.9826,79.54,0.0267,20620.245000000014,20715.564375000013,20509.100000000013,20634.274375000008
2012-04-17,734976,20562.31,20678.04,20678.04,20392.57,148910.83,-126.59787920000001,-13.33800951,285.47,20816.96231,20679.90435,20516.004,-30.69,20468.396,-484.6,-2.302475755,0.000327298,321663.0342,79.55,0.0267,20620.245000000014,20715.564375000013,20509.100000000013,20634.274375000008
2012-04-18,734977,20780.73,20800.21,20862.32,20715.94,148498.54,-102.0730468,79.27718215,300.01,20812.34692,20689.50679,20538.519,424.49,20596.408,-104.69,-0.501258773,0.012437965,274085.8945,79.58,0.0267,20620.245000000014,20715.564375000013,20509.100000000013,20634.274375000008
2012-04-19,734978,20995.01,20767.46,20995.01,20767.46,111969.33,-64.60164774,138.78332859999998,227.55,20808.84731,20718.60233,20585.793999999998,854.34,20729.946,385.62,1.871088858,0.009718023000000001,336572.9343,79.57,0.0267,20620.245000000014,20715.564375000013,20509.100000000013,20634.274375000008
2012-04-20,734979,21010.64,20933.27,21076.43,20881.62,107927.15,-33.26067525,157.5173155,194.81,20804.09577,20746.41545,20607.76,683.32,20791.866,455.06,2.2138027730000003,0.019877548000000002,510876.7293,79.14,0.0267,20620.245000000014,20715.564375000013,20509.100000000013,20634.274375000008
2012-04-23,734982,20624.39,20970.96,20970.96,20624.39,119205.41,-39.13870906,53.68551559,386.25,20776.58385,20734.79397,20610.898999999998,-76.65,20794.616,102.13,0.152430438,0.013001597,372164.0992,79.36,0.0267,20620.245000000014,20715.564375000013,20509.100000000013,20634.274375000008
2012-04-24,734983,20677.16,20606.17,20771.79,20534.13,128055.45,-39.08840837,20.55639699,237.66,20752.325,20729.30502,20642.991,66.52,20817.586,-113.82,0.408682562,0.02594602,437299.7938,79.2,0.0267,20620.245000000014,20715.564375000013,20509.100000000013,20634.274375000008
2012-04-25,734984,20646.29,20751.54,20751.82,20584.98,106060.88,-41.06611116,17.42235574,166.84,20725.12346,20721.398830000002,20693.553,83.98,20790.698,53.29,0.258777254,0.015449265,491218.7051,79.05,0.0267,20620.245000000014,20715.564375000013,20509.100000000013,20634.274375000008
2012-04-26,734985,20809.71,20753.18,20826.91,20674.94,111307.78,-29.11125025,57.01815048,180.62,20705.57962,20729.809419999998,20741.792,28.98,20753.638,453.47,2.227670729,0.005222081,659656.3849,79.14,0.0267,20620.245000000014,20715.564375000013,20509.100000000013,20634.274375000008
2012-04-27,734986,20741.45,20916.08,20929.96,20648.77,154982.47,-24.85839626,51.638643,281.19,20691.20115,20730.91805,20745.833,-253.56,20699.8,600.78,2.982919635,0.006306695,621682.6009,78.71,0.0267,20879.41250000001,20942.72125000001,20765.66625000001,20854.038750000014
2012-04-30,734989,21094.21,20889.77,21105.57,20889.77,135308.72,6.897297274,130.7488049,364.12,20699.12308,20765.51728,20794.19,99.2,20793.764,766.89,4.734400593,0.02521545,739613.5488,78.76,0.0267,20879.41250000001,20942.72125000001,20765.66625000001,20854.038750000014
2012-05-02,734991,21309.08,21245.48,21385.3,21237.17,155018.26,48.83913925,207.8763616,291.09,20716.525,20817.28516,20868.867,298.44,20920.148,608.04,4.82975621,0.024794595,883491.8383,79.16,0.05,20879.41250000001,20942.72125000001,20765.66625000001,20854.038750000014
2012-05-03,734992,21249.53,21209.44,21256.81,21153.63,711236.96,76.39255802,138.3837293,155.45,20729.90846,20858.45133,20915.747,625.14,21040.796000000002,638.89,2.649577026,0.011977676999999999,1162409.972,79.21,0.05,20879.41250000001,20942.72125000001,20765.66625000001,20854.038750000014
2012-05-04,734993,21086.0,21107.19,21170.64,21061.14,136740.42,84.0642957,81.16247548,188.39,20745.95462,20880.12263,20924.846,408.84,21096.054,523.69,2.306381558,0.003573935,1021375.24,79.51,0.05,20879.41250000001,20942.72125000001,20765.66625000001,20854.038750000014
2012-05-07,734996,20536.65,20658.41,20674.45,20477.86,220104.16,45.29412671,-99.81084541,608.14,20740.869619999998,20847.41096,20877.447,-109.64,21055.093999999997,-244.08,-0.124791427,-0.004254186,943564.2019,79.56,0.05,20879.41250000001,20942.72125000001,20765.66625000001,20854.038750000014
2012-05-08,734997,20484.75,20647.38,20647.38,20399.38,148044.53,10.26229485,-115.3048961,248.0,20719.24808,20812.87182,20863.483,-324.96,20933.202,-510.26,-1.424300301,-0.009305437,942532.8294,79.87,0.05,20879.41250000001,20942.72125000001,20765.66625000001,20854.038750000014
